"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"CTXN3",6.10216016427452,5.55972807242733,6.1357250264265,6.03849860767412,6.30874833691816,6.1620412341295,6.80574296053299,6.49295448618496,8.29710553949957,8.18482851330621,6.38581207499212,6.4043968841866,4.59444303060426,4.67033324161454,5.88635701434685,5.57288571382758,6.13684628039379,6.4005898400456,4.40837186661787,4.54325586827365
"CXCL12",6.58235075013343,5.75219457162416,5.6973457923407,6.24887598275791,6.44802243173768,6.64521749370615,5.92130927271779,5.59899779232119,5.39492357685068,6.25962717611994,4.78959731801259,5.4451285048107,8.89040709102486,8.86332967074804,8.41354205350884,8.5027945980556,6.79364357250225,6.32510282006847,6.94495708459638,6.41062849770363
"CXCR4",10.9369640192504,11.06273084426,10.559906108448,10.5611946492687,11.2603656576536,11.088137235686,10.8967789904921,10.949774514217,11.1750044938021,11.0708777778817,12.2834294998335,12.4020795376013,11.4104125262605,11.3250872594841,11.6212230087328,11.5668726721841,11.144719359867,10.7833605438616,12.7285784915628,12.6414041723471
"CYCSP34",3.67461448710858,3.82245457686131,3.96352338652661,3.14830248930494,4.5062044957952,4.52987042514903,4.68913326815679,4.88581821314779,5.11653560475257,4.03513239324356,4.08074766773452,1.86157213442221,2.77161878308909,3.45827416893817,2.71815639974118,2.75080785178246,3.03322523226634,3.90530230775564,2.90604252284355,1.86157213442221
"CYP21A1P",2.87477569532525,3.69426224034053,1.86157213442221,4.32097264273037,4.13268652235504,2.95450546723471,4.10528171436251,4.59171247278215,5.17676471559053,4.95241770944533,5.97045106676022,6.63473374873801,4.76599554568624,3.38330741583246,5.52029282809958,5.69759318254608,5.68122368545511,5.51300153293152,4.58244757242647,4.45971487803712
"CYP26A1",6.5682048980009,6.52274823125039,6.7699806196473,6.93580391246763,6.38007179382165,6.54725505090782,5.41481792892373,4.67128210951736,5.23453254593474,6.08924796536843,5.53601207218452,5.58454084797351,8.22720366939401,7.89589699643835,8.21965770194046,8.18375896201627,8.08619669947062,7.96207806593494,8.93663465851027,8.89759770014105
"CYP26B1",11.1410061954455,11.1791052424834,10.2812123821268,10.2989547158683,11.0743784992469,11.2341389462516,11.0680944665008,10.8849086716813,12.5114901387305,12.4413936652768,13.6073155961726,13.6220812742342,10.0531551308044,10.1314733383954,12.2647882326354,12.3218591677926,11.7321707470077,11.6010342894572,12.4578825709395,12.4515261836432
"CYP2E1",3.26775956974976,3.82245457686131,1.86157213442221,4.46653230242374,4.21614641891803,2.95450546723471,5.45479077455325,4.59171247278215,4.60200186130715,5.08047487813333,6.99694171338882,7.29016403561083,5.29700144530691,4.72615883094289,4.76713793533881,4.61712285663746,4.05297630630301,3.10394180280492,4.87601187575261,4.50212191486928
"CYP2J2",3.55404513281491,1.86157213442221,3.32640663994553,3.6294875066037,4.04360767711846,2.95450546723471,1.86157213442221,3.51953307962705,4.91866923199599,4.16029012081877,4.90753951109703,4.41197602682689,4.81877462004986,4.38668615309834,5.47794081487155,4.27885598018199,1.86157213442221,4.38999383179492,4.20868569117484,3.28500520967277
"CYRIA",13.0781733289249,13.0833749225214,13.4086172554754,13.4256232491564,12.5563914573976,12.5907645407778,12.3298821673746,12.2210005916491,11.7160978361046,11.5695344794622,11.4019717261757,11.5004824244855,8.76052827659627,8.64819983236734,10.0764711597774,10.1201957603091,13.1875873415887,13.2376011425007,9.5971047424563,9.68187092602658
"CYSLTR2",4.86906227909469,5.33715489506661,4.38647104759068,4.15779215361795,4.68937494499696,5.8689473710136,4.38663075007015,3.06437457072739,4.84599012272382,5.25309087439264,5.80013572987194,6.42916341796112,5.89132276763808,5.8643745992653,4.76713793533881,4.88851882047061,5.88116999555643,5.31800777702114,6.26161483683041,6.22549500470093
"DAB2",5.72154524898149,5.78189449436031,6.1357250264265,5.11583555920271,5.78509497468468,6.26845063469302,5.49367137937642,6.20911292300994,6.35297378995092,6.71482606579775,6.12265656019226,6.37919612592303,7.10014361471008,6.98678213988941,7.34153469036426,6.55528967159819,5.11829248476312,6.3758654616488,6.88140235841564,6.29774421255515
"DAPL1",2.87477569532525,4.4790567041923,2.91863216150082,3.33254814535126,4.29469826073991,3.92077960359113,4.10528171436251,3.84565444469863,3.92395158073012,3.56398685329445,5.70671862817352,6.18920930820318,3.46668943092628,3.59512679545835,4.49258917866534,4.65929424057656,4.686012743572,4.04414638593932,5.11849791281104,4.6220075424759
"DBX1",4.82144480845323,4.14422718478914,3.14283125623236,1.86157213442221,2.90989998402738,2.95450546723471,2.99941009711087,4.10461252065807,1.86157213442221,3.56398685329445,1.86157213442221,3.92433513697872,6.26385103029395,6.39965739326862,4.44848377016531,4.16435495219867,2.70111607306499,1.86157213442221,3.19197529123528,3.87532861044043
"DCAF12L2",6.46508556199416,6.80817553387663,7.0840275069427,7.16015872297744,6.00445063050644,6.42383653276027,6.69397516820397,6.8009344685545,8.22836258459377,8.17068836914009,6.72357511271633,6.524171699821,3.53739614385289,4.487894879926,6.70183050605835,6.09476231903172,6.0838390412989,5.76307550507,5.48450686069627,4.86696307437328
"DCN",8.67819897834562,8.53559199520338,9.08125619964241,9.06397902688884,7.7662386145901,7.92090850900807,8.25142875623308,7.98517078584117,6.00303948247676,5.71201772214035,3.41509990436309,4.98826111734134,11.627454645073,11.5774791674605,10.7505753607324,10.7517513113372,7.72967159065101,7.72857658488738,9.33355233428799,8.88595183585443
"DDR2",10.0929545814097,10.2571608660689,9.9429641970752,10.1734281894811,10.5428159905279,10.6115634752978,9.44354733762846,9.44067994096832,8.72398186879648,8.90175726282114,11.5959865585966,11.5548503307881,10.6709913635825,10.8069175003171,10.7887297558233,10.9314339300175,9.59438100273421,9.7308774846591,9.92102913952783,10.1066044698686
"DES",6.7166486706086,6.12059932211906,4.81852811140825,3.33254814535126,4.43928897641865,2.95450546723471,3.23865653787697,3.98158747068644,4.41153332609551,3.89670317987127,3.7252101089536,3.11662558371532,12.2084304045706,12.0921167115329,11.310653651133,11.3774276140661,3.79840333882671,1.86157213442221,9.99038800978313,10.1007392900899
"DGCR2",12.9265644271981,12.9423888757577,13.0694058223467,13.0650974452489,13.3120814808935,13.2602771568437,12.749904699746,12.7416944183074,13.2334133302373,13.2202703813986,11.7917172204228,11.9260595593042,11.0393728132412,10.9923698089096,11.1570263576162,11.1767121942734,12.0536976496665,12.1422954610808,11.5744509936757,11.4177824336387
"DGCR5",9.48921750123272,9.34951178551539,9.37958520521407,9.47205015954369,9.29397103915356,9.36424314211529,9.50154554715912,9.72238487670275,10.3024786363104,10.5669144743009,9.30134845479062,9.14967613507262,5.91542790079681,6.25800811637521,7.71216861390159,7.8556817536044,9.54389958218443,9.26386653833589,7.30117215721636,7.06279862554912
"DGCR6",4.66797405587505,4.23606221726357,6.6282550216193,6.43233463916108,5.78509497468468,6.18396341032719,4.61951085259894,3.06437457072739,3.11636969459678,3.56398685329445,1.86157213442221,3.11662558371532,1.86157213442221,2.3897069833695,1.86157213442221,2.49525143261082,4.53309151566858,4.16965793462352,1.86157213442221,2.46219854850067
"DGCR6L",10.1113368748162,10.2225396083519,9.93997136324563,10.152707635036,10.0219540467286,10.0050756440949,10.9191177684073,10.7713373712489,11.2806173235575,11.1350861389655,9.80428634076614,10.0890284587165,7.8417554664655,7.77457068531033,8.95226024574428,8.91207375466942,9.95972116127805,9.90267923847639,8.40426234396738,8.08285959384285
"DHRS2",8.26612267715721,7.9493970246661,8.53259871521823,8.6526415847667,7.98183975676904,8.04559786808013,8.3012704659382,8.40521921809578,8.85742796573524,8.67513596642427,7.24878354732022,6.95750830871711,5.47036784154417,5.3194887592751,6.08225641169822,5.93541096850142,8.3937079685611,8.32002203956065,7.22643699811818,6.9920838451152
"DHRS7C",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,6.10543548328751,5.8643745992653,5.67813922710739,5.02280229882498,1.86157213442221,1.86157213442221,3.68633399263399,3.6566163395087
"DIO3OS",4.49534211215218,4.14422718478914,4.76447015287749,4.24186526562923,5.5571216186969,4.0268478231457,5.86328452967592,5.59899779232119,6.32685798251409,6.65507165551077,7.19269144060244,7.537683161313,4.79263487086535,5.16816632607727,5.31891362167929,5.55099869345362,5.53046479399021,5.68448580109427,5.87694406160994,5.65705476164052
"DKK2",4.61279758994096,4.91981247610572,5.7532314154379,5.49361190311604,3.3147488418031,5.53461354335036,3.99648964568891,3.84565444469863,4.60200186130715,5.14038721049737,5.80013572987194,6.73740289227141,6.37215552715279,6.55909550734139,5.67813922710739,4.57362275646091,4.88779384495772,4.8223902488905,5.32535537818996,5.89349157698872
"DLGAP1",12.0782947674703,12.1684745051207,12.4202237437145,12.4745852014729,11.5837972815223,11.6811372377066,12.4467413252785,12.3228408246028,10.8323736479964,10.9570738483675,11.4124405371313,11.4799241518919,8.24863329696031,8.2557739370769,9.88243789484381,9.73867861365431,12.2217726773809,12.1766354686534,9.13345110235638,9.24622651335217
"DLGAP1-AS2",5.23757374161292,3.5511410130052,4.87056995912661,5.11583555920271,4.21614641891803,5.60151509366349,5.9770746438644,5.4734916196794,5.11653560475257,5.75072712995514,5.73854077897953,5.90092683265038,4.81877462004986,5.38949605682123,6.02478014883673,6.29174695898496,5.00776085925828,6.0402847120598,5.79280999386557,5.58163479882524
"DLGAP2",7.62690986932017,7.93630626910546,8.78695632234298,8.68547306881651,7.50468892612913,7.57688631733709,8.06523284060457,8.45006614457946,8.46186556772332,8.7048753920832,7.32381607264769,7.00765236324013,4.53217560897831,5.12766453315911,6.43070785963056,6.85106173680342,8.5529241433209,8.66883988722096,5.79280999386557,4.50212191486928
"DLX1",9.34753645044744,9.40519537237076,9.58320869457248,9.78305270798582,11.3124700502742,11.4418000360575,12.9933608899607,12.9662016676551,1.86157213442221,1.86157213442221,3.41509990436309,4.76980014081621,5.31532190483469,4.69852683436845,4.57675795859662,4.16435495219867,9.51922546045119,9.47901379840191,6.2364003118095,5.50200251247443
"DLX2",8.81608548771861,8.53124584614125,8.70117190536811,8.87766565890339,11.1444088679331,11.2216402320439,12.6209278552042,12.5259761584301,3.11636969459678,1.86157213442221,2.98530713906366,3.58809687424536,4.43313226834273,3.71797483403803,4.03160254707332,2.75080785178246,9.13675844152642,9.17725286342547,5.17311574723122,3.48558256695104
"DLX5",7.66059669271122,7.47538749113441,8.20374694948331,7.70684555335353,10.0037578470429,10.2822114847922,11.8066268728244,11.8135476002447,3.11636969459678,1.86157213442221,2.98530713906366,1.86157213442221,3.3107359192416,2.90111450799947,2.71815639974118,1.86157213442221,6.30832488903578,6.66822022374238,3.19197529123528,3.80657858468221
"DLX6",5.40719315242019,5.52496615684144,6.21729162099345,6.65525321506567,7.99323789623269,7.94031317839406,9.80388057142252,9.7827940411624,3.37668643389383,3.89670317987127,2.98530713906366,3.58809687424536,3.12887590382342,2.60441198318544,1.86157213442221,1.86157213442221,4.82372407436549,4.66528070022913,3.68633399263399,2.70506832160776
"DLX6-AS1",10.0208843630636,10.095843272069,10.5955274173734,10.8278203302618,12.7792897813863,12.8008039039621,14.5795012019333,14.5694699053254,1.86157213442221,4.56911461578719,5.25636547054365,5.39544920884605,4.43313226834273,4.11609006046597,1.86157213442221,1.86157213442221,9.80704958633229,9.86770591601853,5.97178416198958,5.81346240416832
"DNAAF3",4.82144480845323,1.86157213442221,3.96352338652661,2.62055247969048,4.29469826073991,5.23027244322566,4.99297370611822,5.5165670178966,4.91866923199599,3.56398685329445,6.04857225704082,5.93597426971677,4.94260728217248,4.64155381626896,4.9026557313195,5.05445992656729,5.56967440505352,5.09187191647147,5.46283261885241,5.54237474200246
"DNAH12",3.41985288955845,1.86157213442221,4.70822768025887,3.97168220304271,3.60878899762957,3.92077960359113,4.29923765811615,4.74652777827346,4.60200186130715,4.95241770944533,5.29984662635936,5.97018471066145,4.6245523755555,4.35120481154355,4.99632451786439,4.43419408697857,3.79840333882671,4.48802554404552,4.15374926043034,4.22522158074231
"DNAI3",5.04483184291085,4.74772768487745,5.06132788538958,5.24009565945724,4.5062044957952,4.30173181492375,5.14799650350519,4.88581821314779,4.60200186130715,5.19786111959296,5.49927424706008,5.05412289457496,5.36890567893472,5.97052845355514,4.57675795859662,6.5770157221784,4.05297630630301,5.02919096028754,5.19965302314865,5.56213990394651
"DNAJC19P5",5.37485193292852,4.91981247610572,4.96918562140917,5.7087338047253,4.36892002290067,4.94955726170364,5.04656566647397,4.50726680681734,3.37668643389383,4.47784785996861,4.18050349812094,3.11662558371532,3.39139425964253,3.45827416893817,3.18864798551498,3.65933464344961,3.79840333882671,4.89476800251528,3.90774141803082,4.22522158074231
"DNM1P51",5.2010711550209,5.29641906042521,6.3854596284695,6.6699285044144,6.38007179382165,5.89579577518773,5.5315185752653,4.59171247278215,5.44459976868408,5.78841597550899,3.58017609700651,4.51052600980811,3.39139425964253,3.65809451102135,3.90302959290118,3.90043410937111,5.56967440505352,5.36932069475716,3.90774141803082,4.45971487803712
"DNM3OS",2.87477569532525,1.86157213442221,3.62234802965016,3.86758403603291,3.3147488418031,1.86157213442221,4.61951085259894,3.51953307962705,4.98776455608989,3.56398685329445,4.90753951109703,3.58809687424536,6.96273607527516,6.7229549898457,5.60139806520112,5.79379526782196,3.03322523226634,3.5714863399811,4.69992310796319,4.73231111166015
"DNMT3B",8.26174014805768,8.50931647219863,7.82327517654535,7.50086456755782,7.93532435454802,7.7986546684618,8.15833140174358,8.6650433197295,7.31632135726735,7.41241803687839,7.93584195648799,8.43832291129356,8.65571030823052,8.84644944004712,7.71670071300002,7.86893613324446,8.51847724069154,9.02288284246937,8.84805799410483,8.63776056442875
"DOCK10",8.24851208940161,8.63615422420995,8.11629526469564,8.12905416915168,8.77893688188989,8.45829562000424,8.12180994174214,8.26792719323062,8.96273961125528,8.75311786561562,9.67522126348666,9.50981768289747,8.46139598214061,8.66229864967026,7.90320141105051,8.26620586896332,8.42592661563641,8.62762115216432,10.1571825506648,10.2114075084992
"DOCK5",6.99553604824108,6.43226330178033,6.7564198174629,7.01836171681675,7.12398594673035,6.87789246027873,7.76717350603695,7.42414860471055,7.32951435900839,6.96493021567736,7.87300733311428,8.07297477730086,7.15163544100805,6.85169587505889,7.73914995556674,7.37558946053307,7.26687471579043,7.68904402499055,7.84146143912052,7.81041173008025
"DOCK9",10.7296957251579,10.9062459895617,11.4293541939036,11.4067660063686,11.0629324252439,11.11612882618,10.436027584583,10.4757861198952,9.16017290552439,9.78109616172463,9.23350603402007,9.31466126410805,8.08883700622602,8.44911796319875,8.68727647386384,8.70352652294772,11.2888992968134,11.2729488194843,7.90671774025256,7.91344968335018
"DOCK9-DT",4.14786047181978,5.07305665904336,5.06132788538958,5.31726227480715,4.63097835252075,4.4579855140737,5.28767493777684,4.74652777827346,6.27315756343142,6.59272793350334,3.58017609700651,4.30572687606713,2.77161878308909,2.90111450799947,4.65607736305005,4.03904351983407,5.17047141134575,4.89476800251528,3.30959591167805,4.4159490599312
"DOK7",3.41985288955845,4.32200057132343,3.32640663994553,3.75421263746753,3.73238653202563,4.21625877286451,3.43378687921144,3.69337762747824,5.11653560475257,4.81148946216016,4.18050349812094,5.05412289457496,7.60008430767745,7.20487152719898,6.54739741893886,6.13930841101671,3.47848805030467,4.38999383179492,5.34921196830431,5.18185979972017
"DPPA4",4.49534211215218,4.97277241647383,5.6973457923407,5.35432639024636,4.04360767711846,5.00040139796203,7.9588212359333,7.47929585778111,6.73681907947925,5.50096478586348,3.2219551540274,4.41197602682689,3.83963272279819,4.11609006046597,4.09142347851668,4.57362275646091,3.79840333882671,3.74955777499077,4.69992310796319,4.69650976450431
"DRC7",3.67461448710858,2.96516589599035,5.06132788538958,4.59806580503646,5.04127668210605,3.37419724610262,1.86157213442221,3.98158747068644,3.58776197518538,4.38005243543913,5.4615635906175,5.53956889500035,3.89219198023372,4.23880120405986,4.93457854785375,4.85283705746672,5.00776085925828,4.74605306469801,4.80822150195179,5.01887588175496
